,Unnamed: 0,CaseOrder,Customer_id,Interaction,City,State,County,Zip,Lat,Lng,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,item1,item2,item3,item4,item5,item6,item7,item8
8659,8660,8660,L608283,d41e8788-7448-4e95-8706-e0c47079679a,Redding,CA,Shasta,96002,40.53023,-122.3173,33901,Urban,America/Los_Angeles,Licensed conveyancer,1.0,53,GED or Alternative Credential,Part Time,75451.72,Married,Female,No,9.867266,9,0,0.0,No,One year,No,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Credit Card (automatic),36.19603,251.9259,3382.424,2,3,3,3,4,3,2,3
8675,8676,8676,S883911,f8964121-22c1-4b6a-9520-90a8efa51c7d,Deer Park,TX,Harris,77536,29.69839,-95.12128,33015,Suburban,America/Chicago,Landscape architect,0.0,80,Bachelor's Degree,Student,90621.46,Separated,Female,No,11.86313,11,0,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes,No,Electronic Check,60.47246,172.433,5181.08,5,4,4,2,6,5,4,4
8681,8682,8682,I475020,73c250d4-4be2-4ab8-ac9b-eb5d065577a1,Hollywood,FL,Broward,33027,25.98245,-80.34359,60191,Rural,America/New_York,Intelligence analyst,1.0,64,Master's Degree,Full Time,33186.785,Married,Female,No,12.83982,12,2,0.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Bank Transfer(automatic),57.35881,161.5446,5233.297,2,3,3,4,3,4,3,3
8714,8715,8715,N296260,06ae35ea-4ef5-42b4-8829-524c99b9bb9a,Portland,OR,Multnomah,97211,45.58133,-122.6342,34962,Rural,America/Los_Angeles,Television camera operator,0.0,62,Regular High School Diploma,Student,47589.97,Separated,Male,No,10.47513,12,2,0.0,No,Month-to-month,No,No,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Credit Card (automatic),71.9039,222.0822,6944.851,3,3,3,2,3,4,4,5
8717,8718,8718,C708997,21446553-8419-4bd1-94f2-5550a9a32b94,Burleson,TX,Johnson,76028,32.52605,-97.30317,69413,Rural,America/Chicago,Community education officer,1.0,25,Associate's Degree,Full Time,38884.17,Separated,Female,No,11.81307,15,0,1.0,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Mailed Check,50.72837,222.0701,4791.332,5,5,5,4,3,5,4,3
8729,8730,8730,S704223,e022c953-6f3b-43d8-a6ba-17e31054db8d,Norfolk,VA,Norfolk,23503,36.94728,-76.26289,32080,Rural,America/New_York,"Scientist, research (physical sciences)",7.0,55,Associate's Degree,Full Time,23171.12,Widowed,Female,No,14.02742,13,0,0.0,No,Two Year,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,No,No,Yes,Mailed Check,71.12475,181.7366,6273.577,2,3,4,2,5,3,3,4
8730,8731,8731,U645837,1b13f5a3-1c95-4211-9db4-5608940e56f5,Houston,TX,Harris,77049,29.83413,-95.14734,35230,Urban,America/Chicago,Forensic psychologist,0.0,53,Regular High School Diploma,Part Time,46348.16,Divorced,Female,No,9.551915,11,2,0.0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Credit Card (automatic),66.96136,245.5263,6469.579,3,4,4,3,2,4,5,3
8735,8736,8736,L594942,9a5c93fa-cd5d-4a74-b880-e55a6f85ab72,Old Bridge,NJ,Middlesex,8857,40.39161,-74.32984,40335,Suburban,America/New_York,"Engineer, production",4.0,31,Doctorate Degree,Full Time,69199.04,Widowed,Prefer not to answer,No,8.18817,7,0,1.0,No,Month-to-month,Yes,No,None,Yes,No,No,Yes,No,Yes,No,No,No,Bank Transfer(automatic),71.12849,114.5245,6103.615,4,4,5,4,4,4,4,5
8741,8742,8742,J339712,dc0874f5-8368-46ce-a80b-378a9dba5d4a,Waco,TX,McLennan,76706,31.46653,-97.0912,38597,Rural,America/Chicago,"Engineer, maintenance (IT)",2.0,62,"Some College, 1 or More Years, No Degree",Part Time,39116.35,Married,Male,No,5.803393,8,1,1.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic Check,62.4542,256.3729,5898.164,5,4,3,5,4,4,3,4
8749,8750,8750,P401215,c05399e0-1d13-49fa-baa9-ca830ec8fad5,Sonoma,CA,Sonoma,95476,38.2486,-122.4571,36792,Suburban,America/Los_Angeles,"Engineer, technical sales",1.0,81,Master's Degree,Student,87775.72,Divorced,Male,No,14.24391,17,2,0.0,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,No,No,No,No,No,Electronic Check,62.60438,147.5186,5716.118,4,5,5,4,5,3,4,4
8750,8751,8751,Y168157,1ccae2a2-a76c-458c-a969-c2268cb3ac50,Jonesboro,GA,Clayton,30236,33.52245,-84.32424,49694,Rural,America/New_York,"Sales professional, IT",1.0,53,Professional School Degree,Student,42200.42,Never Married,Female,No,16.51078,11,4,2.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,No,No,Mailed Check,36.19603,148.4443,4002.031,3,4,4,3,2,3,4,2
8752,8753,8753,O346280,d381e0b1-46d2-4fb5-b3c9-b80176ee85ac,Tulare,CA,Tulare,93274,36.18026,-119.3694,73778,Urban,America/Los_Angeles,"Geneticist, molecular",1.0,53,Bachelor's Degree,Retired,17271.98,Married,Male,No,13.84238,15,0,0.0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,No,Yes,Credit Card (automatic),47.4649,129.4665,4571.668,4,4,3,3,2,4,4,4
8757,8758,8758,W679652,1a616832-21e0-4916-93e6-b9bb8130721e,Mentor,OH,Lake,44060,41.678,-81.32852,60476,Suburban,America/New_York,"Development worker, community",8.0,40,Bachelor's Degree,Full Time,35016.3,Married,Male,No,42.96738,12,0,0.0,No,Two Year,No,No,None,Yes,No,No,No,Yes,No,No,Yes,Yes,Credit Card (automatic),62.75391,157.349,5743.678,3,1,1,3,4,2,3,2
8765,8766,8766,V493123,882c88a9-29af-45cd-ad2c-e604a3fb346d,Pasadena,TX,Harris,77506,29.71491,-95.20013,38568,Suburban,America/Chicago,Arts administrator,4.0,27,"Some College, Less than 1 Year",Full Time,41466.61,Divorced,Male,No,6.36045,11,1,2.0,No,Month-to-month,No,No,DSL,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Bank Transfer(automatic),64.88052,148.8105,6167.5,4,2,3,4,3,4,5,5
8767,8768,8768,K202230,0fbdec63-7808-476c-a059-f608d39ad581,West Palm Beach,FL,Palm Beach,33417,26.71997,-80.12486,33287,Rural,America/New_York,Art gallery manager,1.0,68,Regular High School Diploma,Full Time,30006.94,Divorced,Female,No,6.967612,8,0,1.0,No,Month-to-month,No,No,DSL,Yes,No,No,No,No,No,Yes,No,Yes,Electronic Check,36.19603,116.4769,6309.778,3,2,3,3,5,4,4,4
8801,8802,8802,K725096,5379d7c5-a556-49f4-a099-7cfb1de01a82,San Luis Obispo,CA,San Luis Obispo,93405,35.29781,-120.7272,36550,Urban,America/Los_Angeles,"Scientist, research (life sciences)",0.0,89,Regular High School Diploma,Full Time,46051.44,Married,Male,No,12.66611,10,0,0.0,No,Month-to-month,No,No,DSL,No,No,No,No,No,Yes,Yes,Yes,No,Bank Transfer(automatic),64.79987,198.9404,6099.425,4,3,3,3,5,3,4,4
8802,8803,8803,D225235,cc6ed1c0-77ae-42b1-91e7-e33de5e63f89,Rockford,MI,Kent,49341,43.1243,-85.49189,36711,Suburban,America/Detroit,Public affairs consultant,2.0,26,Regular High School Diploma,Full Time,42539.6,Widowed,Female,No,12.94306,10,1,0.0,No,One year,No,No,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Yes,Electronic Check,66.70002,160.0086,5765.098,4,4,4,4,4,4,4,3
8813,8814,8814,H928939,a3cdc6c4-38bd-4155-a7c5-0df5611e5b50,Vista,CA,San Diego,92083,33.1979,-117.2482,39043,Rural,America/Los_Angeles,Occupational psychologist,1.0,56,Master's Degree,Full Time,57552.49,Widowed,Female,No,12.49735,20,0,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No,No,Electronic Check,57.60401,139.7036,4865.052,4,4,3,3,4,5,3,4
8838,8839,8839,S59586,61223430-9364-4ddc-b154-83bb6181e2f9,Rogers,AR,Benton,72758,36.29972,-94.13837,40770,Rural,America/Chicago,Comptroller,0.0,53,GED or Alternative Credential,Full Time,15299.42,Widowed,Male,Yes,8.461379,8,3,1.0,No,Month-to-month,No,No,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),51.67488,243.0779,5050.701,3,4,2,3,4,3,3,4
8849,8850,8850,O326088,e4bb8bbd-a7a5-4cbf-8ee9-721808264884,Vallejo,CA,Solano,94590,38.10303,-122.2486,37377,Suburban,America/Los_Angeles,Electrical engineer,2.0,48,Regular High School Diploma,Full Time,33186.785,Never Married,Female,No,9.129699,11,0,2.0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Electronic Check,51.9647,153.5857,5185.231,5,4,2,5,4,4,5,5
8889,8890,8890,Y93277,9f653bf2-be26-4157-aaca-a824ba15c884,Oxnard,CA,Ventura,93033,34.15213,-119.1265,83782,Urban,America/Los_Angeles,Astronomer,1.0,53,Nursery School to 8th Grade,Full Time,33186.785,Separated,Female,No,11.5853,9,0,1.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Credit Card (automatic),46.75485,113.6124,3840.966,2,3,3,4,5,2,3,2
8901,8902,8902,F18401,a68522ec-92e6-4818-a2f1-9a1eb384feab,Jackson,MI,Jackson,49203,42.22151,-84.4011,38659,Urban,America/Detroit,Dietitian,7.0,66,Regular High School Diploma,Part Time,47296.5,Divorced,Male,No,8.962292,8,3,0.0,No,Month-to-month,Yes,No,None,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Electronic Check,47.40118,141.1034,4539.773,4,4,4,2,4,4,3,4
8904,8905,8905,J327417,88a94235-f5b5-4fd4-b187-74bbf6b372f0,Montgomery,AL,Montgomery,36117,32.37856,-86.14567,53841,Suburban,America/Chicago,IT trainer,1.0,89,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Widowed,Male,No,37.66483,9,1,0.0,No,One year,Yes,No,DSL,Yes,No,Yes,No,No,No,No,No,No,Mailed Check,71.12681,122.6514,6359.03,1,3,3,2,4,4,2,5
8907,8908,8908,T195574,c2562b64-4ac7-49a0-a819-ee286a65d231,Garden City,KS,Finney,67846,38.03484,-100.767,33735,Rural,America/Chicago,Barrister,0.0,53,GED or Alternative Credential,Part Time,28928.83,Widowed,Female,No,3.7178,17,0,0.0,No,Month-to-month,No,No,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Electronic Check,63.20833,174.3345,5932.349,4,4,5,3,4,3,4,3
8927,8928,8928,N466112,6a9e808e-99e9-48cb-a6be-97de8a6005d3,New York,NY,New York,10033,40.8506,-73.93391,59607,Rural,America/New_York,"Engineer, electrical",1.0,60,"Some College, 1 or More Years, No Degree",Full Time,41190.38,Divorced,Female,No,12.52827,14,2,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Bank Transfer(automatic),59.29358,162.277,5172.201,5,6,5,2,3,3,4,5
8933,8934,8934,F185505,c5b3d0f5-9b97-49cb-a7f5-fed24d122398,Yakima,WA,Yakima,98901,46.69318,-120.4153,32204,Urban,America/Los_Angeles,Petroleum engineer,0.0,53,Bachelor's Degree,Unemployed,15397.08,Married,Female,No,10.08454,11,1,0.0,No,Month-to-month,No,Yes,None,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Electronic Check,55.9975,120.1313,4849.4,2,3,3,4,3,3,2,4
8938,8939,8939,K958078,386f40b8-1c8a-4791-a038-6416e7e6c5a1,Amarillo,TX,Randall,79109,35.16631,-101.8865,44352,Rural,America/Chicago,Electronics engineer,5.0,70,Bachelor's Degree,Full Time,33186.785,Divorced,Female,No,10.6946,13,1,1.0,No,Two Year,No,Yes,None,Yes,Yes,No,Yes,Yes,No,No,No,No,Electronic Check,36.19603,145.6961,6056.025,5,4,3,4,3,5,5,5
8944,8945,8945,D533301,ea489e26-5e57-4d73-9b13-eae13598e2cb,Clifton Park,NY,Saratoga,12065,42.85316,-73.78651,42868,Urban,America/New_York,Radio producer,4.0,32,Regular High School Diploma,Full Time,33186.785,Separated,Male,No,12.96635,15,0,0.0,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,No,No,Bank Transfer(automatic),53.48684,179.3666,4893.706,3,3,4,4,2,4,4,3
8946,8947,8947,R29520,2c21cf3d-dfed-4bee-8a6b-ea0724d34770,Leesburg,VA,Loudoun,20175,39.05928,-77.60071,33723,Urban,America/New_York,Chief Technology Officer,3.0,48,Bachelor's Degree,Full Time,2353.79,Never Married,Female,No,8.844263,10,0,0.0,Yes,Two Year,No,Yes,None,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Electronic Check,59.12149,211.1679,5494.372,4,4,3,4,3,2,4,4
8947,8948,8948,P01863,9f8f0dbe-426f-40c9-a59d-dc42b5f2eff2,El Paso,TX,El Paso,79938,31.83091,-105.9701,80143,Rural,America/Denver,Garment/textile technologist,1.0,32,Regular High School Diploma,Full Time,33186.785,Widowed,Female,No,8.553911,13,2,1.0,No,One year,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Mailed Check,70.43935,273.4719,6484.572,3,3,2,3,4,3,5,2
8951,8952,8952,O995027,b5007f66-c96c-4b27-8f69-aada223a0994,Palatine,IL,Cook,60074,42.13148,-88.02657,39478,Rural,America/Chicago,"Chemist, analytical",1.0,69,Regular High School Diploma,Full Time,10155.82,Separated,Female,No,7.479888,12,1,1.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Bank Transfer(automatic),65.38222,146.0208,5393.301,2,2,2,3,3,2,3,3
9002,9003,9003,L469539,e343f474-8ddc-4160-b55b-f0aca6b9036d,Bayamon,PR,BayamÃ³n,956,18.32082,-66.17175,65355,Suburban,America/Puerto_Rico,Advertising account planner,3.0,32,"Some College, 1 or More Years, No Degree",Full Time,19761.06,Married,Female,No,8.81375,9,0,1.0,No,Month-to-month,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),62.13371,277.8395,6021.621,4,4,3,2,5,2,3,4
9013,9014,9014,T638317,413e4eaf-b03c-4e00-9336-1b1c82ae537c,Corpus Christi,TX,Nueces,78413,27.68352,-97.40538,40778,Suburban,America/Chicago,Forest/woodland manager,1.0,53,Regular High School Diploma,Retired,33186.785,Never Married,Female,Yes,12.08725,10,1,0.0,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Credit Card (automatic),68.7816,256.0518,6693.383,4,3,3,1,4,4,3,3
9043,9044,9044,J636797,ff0c922a-57fc-4eeb-aaee-4ea8c56de8e3,Midlothian,TX,Ellis,76065,32.47047,-96.98898,35643,Suburban,America/Chicago,Energy engineer,1.0,19,GED or Alternative Credential,Unemployed,16283.13,Never Married,Female,No,10.04051,12,2,0.0,No,One year,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Credit Card (automatic),60.98712,186.966,5985.553,3,3,3,3,3,3,2,4
9050,9051,9051,K918324,82b91670-15c2-41d4-8b66-5bf8dc010ffb,Portland,OR,Multnomah,97230,45.55815,-122.5074,40131,Rural,America/Los_Angeles,Plant breeder/geneticist,1.0,29,"Some College, Less than 1 Year",Unemployed,36088.07,Divorced,Male,No,7.071904,13,0,0.0,No,Two Year,Yes,No,None,Yes,No,Yes,No,Yes,No,No,No,Yes,Credit Card (automatic),62.71074,93.36145,5476.236,3,3,4,3,5,1,3,3
9056,9057,9057,S95379,9400e6fe-e466-4baa-bd7e-e771cd3653ac,Hollywood,FL,Broward,33024,26.02697,-80.24528,75306,Suburban,America/New_York,Educational psychologist,0.0,53,"Some College, 1 or More Years, No Degree",Part Time,34414.35,Divorced,Male,No,12.76494,10,0,0.0,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,No,No,No,No,Yes,Electronic Check,55.7768,113.754,3382.424,1,3,3,4,4,3,4,3
9058,9059,9059,F466108,52fa66eb-af82-4e3b-a045-e49c590d8f26,Lake Worth,FL,Palm Beach,33463,26.59529,-80.13004,62043,Suburban,America/New_York,"Journalist, newspaper",1.0,68,Bachelor's Degree,Full Time,14475.95,Never Married,Male,No,44.00413,13,1,0.0,No,Two Year,No,No,None,Yes,No,No,Yes,Yes,No,No,No,Yes,Credit Card (automatic),41.18372,143.2414,3603.278,3,3,3,5,2,3,3,3
9064,9065,9065,Y304175,9840bf5a-75b5-46d1-a206-e065bdc73d95,Garland,TX,Dallas,75044,32.96264,-96.65323,41901,Suburban,America/Chicago,Bookseller,1.0,32,Regular High School Diploma,Retired,14842.19,Divorced,Female,No,11.65062,12,2,0.0,No,Month-to-month,No,Yes,None,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Electronic Check,62.23915,213.5242,5815.918,4,5,4,5,4,3,4,4
9065,9066,9066,P172027,307836ca-c99b-4af0-b17d-17105f32da8b,Orlando,FL,Orange,32822,28.48983,-81.29045,60781,Urban,America/New_York,Health visitor,3.0,46,"Some College, 1 or More Years, No Degree",Full Time,34315.35,Widowed,Female,No,13.11868,15,2,0.0,No,One year,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Mailed Check,63.59084,185.0083,6171.941,5,4,6,3,2,6,6,5
9082,9083,9083,T675703,d795d1da-bf88-45df-982f-eb106a3b1615,Newburgh,IN,Warrick,47630,37.95542,-87.35554,36245,Urban,America/Chicago,"Teacher, adult education",3.0,20,GED or Alternative Credential,Unemployed,43073.14,Never Married,Male,No,6.005868,12,2,0.0,No,Two Year,Yes,No,None,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Mailed Check,61.27781,118.9635,5610.484,3,4,4,2,6,3,4,5
9088,9089,9089,C843272,88922238-b9db-43c3-9a4e-746132b6f87f,Lincoln,CA,Placer,95648,38.9254,-121.3117,52394,Rural,America/Los_Angeles,Geophysicist/field seismologist,7.0,21,Regular High School Diploma,Retired,79611.89,Married,Male,No,12.50662,11,0,0.0,No,One year,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Mailed Check,36.19603,184.7964,6955.376,4,4,5,3,1,6,5,5
9103,9104,9104,F97446,45a2d666-0d2a-4807-ad92-f78299ee9be8,Somerset,NJ,Somerset,8873,40.49835,-74.53286,53686,Urban,America/New_York,Teaching laboratory technician,2.0,89,Regular High School Diploma,Full Time,11989.27,Divorced,Female,No,12.54899,8,2,0.0,No,Month-to-month,No,No,DSL,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Electronic Check,54.7709,143.0096,5115.87,2,3,2,4,4,2,1,3
9111,9112,9112,K568524,be939be6-3e43-469f-914e-2f66fa83b689,Franklin,TN,Williamson,37064,35.88757,-86.95883,56641,Urban,America/Chicago,Information officer,8.0,55,Regular High School Diploma,Full Time,51059.78,Never Married,Male,No,9.827654,17,1,0.0,No,Two Year,No,No,Fiber Optic,Yes,No,No,No,No,No,Yes,No,No,Electronic Check,52.3927,138.1236,4761.279,5,5,5,3,4,5,3,4
9117,9118,9118,U456991,be82287f-447b-4c6d-8975-cb230ab2cde1,Clovis,NM,Curry,88101,34.49874,-103.2837,46995,Urban,America/Denver,Exhibition designer,0.0,53,Master's Degree,Full Time,21294.13,Never Married,Male,No,7.51214,16,1,0.0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Mailed Check,46.12627,164.1432,4149.823,3,2,3,3,4,3,3,3
9118,9119,9119,J466016,8ca127a5-3b35-444b-8357-b6ded4490ad3,Pittsburgh,PA,Allegheny,15235,40.45982,-79.82242,34744,Rural,America/New_York,Theatre manager,1.0,53,GED or Alternative Credential,Unemployed,25331.57,Married,Female,No,10.12867,14,0,0.0,No,Two Year,No,No,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Mailed Check,69.93494,243.8513,6354.692,4,3,3,3,3,4,4,2
9148,9149,9149,Q831079,1d8902eb-152d-4748-8838-abcbd73d3a04,Lafayette,LA,Lafayette,70506,30.19554,-92.0813,41480,Suburban,America/Chicago,Fish farm manager,1.0,30,Bachelor's Degree,Full Time,81148.39,Never Married,Male,No,3.604078,10,1,1.0,No,Month-to-month,Yes,No,None,Yes,No,No,Yes,No,No,No,Yes,No,Credit Card (automatic),46.04792,135.9019,3382.424,4,6,5,3,4,4,3,3
9174,9175,9175,S788823,c6b40b90-d314-48b9-a77a-2c826ad10f84,Des Plaines,IL,Cook,60016,42.04972,-87.89166,59637,Rural,America/Chicago,Hydrologist,1.0,80,Associate's Degree,Retired,14174.86,Widowed,Female,No,10.38984,12,1,0.0,No,Two Year,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,No,Electronic Check,63.71215,164.7367,5895.135,1,2,3,4,5,3,3,4
9176,9177,9177,Q624270,0140225e-9de3-464c-ab2c-d0405e0e8529,Las Vegas,NV,Clark,89101,36.17251,-115.1223,41600,Urban,America/Los_Angeles,Commissioning editor,1.0,53,Regular High School Diploma,Full Time,25866.34,Widowed,Male,No,8.394692,12,0,1.0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Credit Card (automatic),36.19603,273.535,6307.538,4,3,3,3,4,3,3,3
9196,9197,9197,O955596,6c61ad41-b3a5-4f3f-8cdd-658965293b9c,Raleigh,NC,Wake,27609,35.84328,-78.63332,32870,Urban,America/New_York,Senior tax professional/tax inspector,1.0,53,"9th Grade to 12th Grade, No Diploma",Full Time,13233.7,Separated,Female,No,9.197989,13,0,0.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Electronic Check,61.42667,231.3263,6002.578,3,5,4,3,3,5,4,4
9198,9199,9199,P677744,f40f7d2c-ece3-468d-9540-cadf7a7f65f2,Round Rock,TX,Williamson,78681,30.53345,-97.72475,56959,Urban,America/Chicago,Occupational hygienist,1.0,65,Bachelor's Degree,Full Time,62475.24,Widowed,Prefer not to answer,No,13.51743,14,1,0.0,Yes,Month-to-month,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Yes,No,Yes,Electronic Check,52.99707,121.3094,4934.319,2,2,3,4,3,3,2,3
9201,9202,9202,W131371,6cd9044c-52be-497d-a91d-c15aeeb23626,Long Beach,CA,Los Angeles,90815,33.79572,-118.1164,41026,Urban,America/Los_Angeles,Toxicologist,0.0,53,"Some College, Less than 1 Year",Full Time,57145.52,Widowed,Female,No,11.19778,15,0,0.0,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Electronic Check,71.48476,153.3817,6706.905,2,4,3,4,4,3,3,3
9205,9206,9206,V217092,21c42f68-65b4-4de3-a5aa-ae0a1d59bdfa,Roseville,CA,Placer,95747,38.78145,-121.373,65335,Urban,America/Los_Angeles,Information systems manager,1.0,53,"Some College, Less than 1 Year",Retired,22720.66,Separated,Female,No,15.33465,16,2,0.0,No,Two Year,No,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Electronic Check,59.22188,181.4154,5087.557,4,4,2,4,3,4,2,4
9210,9211,9211,L947354,ced130fc-ea55-4c83-bc0d-585eee9b295b,San Antonio,TX,Bexar,78258,29.6337,-98.49605,46418,Urban,America/Chicago,"Engineer, civil (consulting)",3.0,75,Regular High School Diploma,Student,33186.785,Separated,Female,No,8.654422,18,0,1.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Bank Transfer(automatic),57.31788,133.8004,4796.464,2,2,2,3,3,3,2,2
9213,9214,9214,Y199742,9da9aaa8-4581-40b9-ba92-ec655c8ec06d,Hopkinsville,KY,Christian,42240,36.8788,-87.46244,41743,Rural,America/Chicago,"Teacher, music",0.0,60,"Some College, 1 or More Years, No Degree",Full Time,18612.45,Married,Female,No,9.272426,11,0,0.0,No,One year,Yes,Yes,None,Yes,No,No,No,Yes,Yes,No,No,Yes,Credit Card (automatic),51.8548,105.1868,4301.136,3,3,3,3,2,4,3,2
9228,9229,9229,Z112130,8cf14770-33c5-4e25-a99f-57d83042f500,Elk Grove,CA,Sacramento,95758,38.42788,-121.4434,63894,Urban,America/Los_Angeles,Audiological scientist,1.0,33,"Some College, Less than 1 Year",Retired,13633.24,Never Married,Female,No,12.2007,13,1,1.0,Yes,Two Year,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,No,No,Yes,Credit Card (automatic),67.92751,137.3416,6230.059,4,4,6,2,6,3,2,4
9236,9237,9237,T543193,677ea0e5-53c8-4e59-94a9-3a1957a716b7,Rogers,AR,Benton,72758,36.29972,-94.13837,40770,Urban,America/Chicago,Intelligence analyst,2.0,65,"9th Grade to 12th Grade, No Diploma",Part Time,31205.95,Divorced,Female,No,11.22061,11,1,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No,No,Mailed Check,68.44883,151.4917,5897.481,2,3,3,4,1,4,4,3
9241,9242,9242,W60561,baea021e-da27-4195-b37e-6e2ee922db4a,Walnut,CA,Los Angeles,91789,34.01831,-117.8546,44474,Rural,America/Los_Angeles,Data processing manager,0.0,49,Bachelor's Degree,Full Time,63536.48,Married,Female,No,5.762066,14,0,0.0,Yes,Month-to-month,No,No,DSL,Yes,Yes,No,No,Yes,No,No,No,No,Credit Card (automatic),57.95709,137.42,5318.331,3,4,4,3,4,3,4,3
9250,9251,9251,Z122411,258471e2-bebb-470b-893f-96adc94ab972,New York,NY,New York,10021,40.76939,-73.95871,46215,Suburban,America/New_York,Office manager,1.0,63,Regular High School Diploma,Part Time,33186.785,Separated,Female,No,12.96584,9,0,1.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Yes,Bank Transfer(automatic),62.67099,171.2657,5341.756,5,4,4,2,5,3,4,4
9255,9256,9256,M384015,1cd8025c-5903-4959-b169-05976da57928,Hillsboro,OR,Washington,97124,45.56782,-122.9465,54101,Urban,America/Los_Angeles,"Administrator, Civil Service",0.0,45,"Some College, Less than 1 Year",Full Time,35183.0,Widowed,Male,No,15.23756,17,1,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Mailed Check,56.00686,217.1606,5099.334,3,3,4,4,3,4,4,3
9327,9328,9328,X261372,01bc72e9-dfd7-4fef-a2a2-5428c77c0266,New York,NY,New York,10031,40.82519,-73.95013,60254,Urban,America/New_York,Herbalist,0.0,53,"Some College, Less than 1 Year",Full Time,43716.35,Married,Male,No,37.69846,14,0,0.0,No,One year,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),64.01003,170.7987,3382.424,2,1,1,4,3,1,1,3
